date,is_promo_period,day_of_week,new_enterpriser_count,new_bee_count,transaction_volume_online,transaction_volume_offline,sales_ep_thousand_idr,top_product_id,new_bee_count_outlier,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,day_of_week_num,day_of_month,month,week_of_year,is_weekend,quarter,promo_lag1,promo_next1,days_since_start
2023-06-30,0,Friday,148,421,4281,2244,1393886,Supplement A,0,142.0,169.0,135.0,141.0,343.0,359.0,145.0,149.42857142857142,25.799593942910178,177.78571428571428,73.90553073030128,226.53333333333333,86.41429213421507,195.6888888888889,75.02204087285999,4,30,6,26,0,2,0.0,0.0,545
2023-07-01,0,Saturday,185,526,4101,2420,1270414,Herbal D,0,148.0,142.0,169.0,188.0,390.0,369.0,213.0,149.0,25.06657801402762,163.14285714285714,42.08207574373125,228.23333333333332,85.02157265125098,196.05555555555554,74.88663508835482,5,1,7,26,1,3,0.0,0.0,546
2023-07-02,0,Sunday,142,404,3682,2061,1114815,Herbal D,0,185.0,148.0,142.0,157.0,284.0,381.0,205.0,146.85714285714286,24.909359495502663,153.0,23.89399667119574,228.13333333333333,85.12454702227272,196.2888888888889,74.68258591667126,6,2,7,26,1,3,0.0,0.0,547
2023-07-03,0,Monday,120,341,2925,1420,904535,Supplement A,0,142.0,185.0,148.0,107.0,119.0,276.0,227.0,148.71428571428572,21.72336902749574,153.07142857142858,23.785788535673404,225.03333333333333,87.358746412209,195.7888888888889,75.0441809112418,0,3,7,27,0,3,0.0,0.0,548
2023-07-04,0,Tuesday,168,476,3699,1584,978365,Vitamin C,0,120.0,142.0,185.0,135.0,166.0,238.0,242.0,153.42857142857142,21.831606620197462,153.21428571428572,23.87524811447011,223.8,87.91076980823144,195.96666666666667,74.95818309886607,1,4,7,27,0,3,0.0,0.0,549
2023-07-05,0,Wednesday,132,376,3274,1891,1091446,Energy H,0,168.0,120.0,142.0,169.0,167.0,286.0,305.0,148.14285714285714,21.912162310982826,150.71428571428572,24.15153625127684,220.63333333333333,89.48838619825374,195.77777777777777,75.09915210367971,2,5,7,27,0,3,0.0,0.0,550
2023-07-06,0,Thursday,120,342,3595,1896,1135629,Supplement A,0,132.0,168.0,120.0,142.0,176.0,298.0,286.0,145.0,24.378952670968673,146.71428571428572,24.278602707952235,216.56666666666666,91.23886170408674,195.66666666666666,75.20488867685971,3,6,7,27,0,3,0.0,0.0,551
2023-07-07,0,Friday,160,455,3418,1850,984045,Immunity J,0,120.0,132.0,168.0,148.0,141.0,343.0,359.0,146.71428571428572,25.038066257296315,148.07142857142858,24.46493341566666,211.73333333333332,90.2276558769952,195.11111111111111,75.28245605559626,4,7,7,27,0,3,0.0,0.0,552
2023-07-08,0,Saturday,202,574,3860,2476,1342716,Vitamin C,0,160.0,120.0,132.0,185.0,188.0,390.0,369.0,149.14285714285714,29.751350509562695,149.07142857142858,26.42977425240335,208.93333333333334,89.14031300314603,195.22222222222223,75.28519226767976,5,8,7,27,1,3,0.0,0.0,553
2023-07-09,0,Sunday,186,528,3900,2316,1165792,Supplement A,0,202.0,160.0,120.0,142.0,157.0,284.0,381.0,155.42857142857142,32.51080406499327,151.14285714285714,28.1776156191055,203.16666666666666,84.57646339803726,195.9,74.91958985352369,6,9,7,27,1,3,0.0,1.0,554
2023-07-10,1,Monday,196,556,5786,1593,1490813,Vitamin C,0,186.0,202.0,160.0,120.0,107.0,119.0,276.0,166.28571428571428,31.377881199523912,157.5,27.483561520410518,197.4,78.56365747508237,196.38888888888889,74.77331952881514,0,10,7,28,0,3,0.0,1.0,555
2023-07-11,1,Tuesday,318,901,5860,2043,1536740,Collagen F,0,196.0,186.0,202.0,168.0,135.0,166.0,238.0,187.71428571428572,65.45663777319643,170.57142857142858,50.13936621015546,195.3,74.20807187250239,198.62222222222223,75.3748054616197,1,11,7,28,0,3,1.0,1.0,556
2023-07-12,1,Wednesday,292,828,6814,2081,1718146,Supplement A,0,318.0,196.0,186.0,132.0,169.0,167.0,286.0,210.57142857142858,70.50025329235167,179.35714285714286,59.70647064902323,195.83333333333334,74.86267120688309,200.24444444444444,75.79945615278953,2,12,7,28,0,3,1.0,1.0,557
2023-07-13,1,Thursday,243,690,6901,2258,1737117,Supplement A,0,292.0,318.0,196.0,120.0,142.0,176.0,298.0,228.14285714285714,58.46488567630054,186.57142857142858,60.93466145826201,196.0,74.96527931948411,201.23333333333332,75.7699133910082,3,13,7,28,0,3,1.0,1.0,558
2023-07-14,1,Friday,291,825,6685,2405,1944705,Supplement A,0,243.0,292.0,318.0,160.0,148.0,141.0,343.0,246.85714285714286,53.7972383784047,196.78571428571428,65.76552589012294,196.16666666666666,75.1775293524616,202.1,76.34988208492537,4,14,7,28,0,3,1.0,1.0,559
2023-07-15,1,Saturday,325,921,7580,2499,1912273,Protein E,0,291.0,243.0,292.0,202.0,185.0,188.0,390.0,264.42857142857144,56.71230655056945,206.78571428571428,73.96795415420301,197.06666666666666,76.5870851331698,203.86666666666667,77.33833446311134,5,15,7,28,1,3,1.0,1.0,560
2023-07-16,1,Sunday,360,1020,7964,2242,2144053,Skincare B,0,325.0,291.0,243.0,186.0,142.0,157.0,284.0,289.2857142857143,54.704400449794576,222.35714285714286,81.81085798056709,197.63333333333333,77.7580169204584,205.25555555555556,79.00811522976477,6,16,7,28,1,3,1.0,1.0,561
2023-07-17,1,Monday,193,548,4891,1751,1331081,Protein E,0,360.0,325.0,291.0,196.0,120.0,107.0,119.0,288.85714285714283,55.56206311092951,227.57142857142858,76.96823948947986,191.06666666666666,68.7488850484304,204.0888888888889,78.39609088575321,0,17,7,29,0,3,1.0,1.0,562
2023-07-18,1,Tuesday,249,707,7316,1895,1815780,Vitamin C,0,193.0,360.0,325.0,318.0,168.0,135.0,166.0,279.0,55.65069631190658,233.35714285714286,75.16914991471657,189.9,67.40119204921504,204.1888888888889,78.44813565353603,1,18,7,29,0,3,1.0,1.0,563
2023-07-19,1,Wednesday,297,843,5901,2181,1690082,Supplement A,0,249.0,193.0,360.0,292.0,132.0,169.0,167.0,279.7142857142857,55.876990749665005,245.14285714285714,70.86700126385978,195.83333333333334,68.76551026713064,204.83333333333334,78.97379027602628,2,19,7,29,0,3,1.0,1.0,564
2023-07-20,1,Thursday,225,638,7014,2527,1802499,Collagen F,0,297.0,249.0,193.0,243.0,120.0,142.0,176.0,277.14285714285717,58.21348231990228,252.64285714285714,61.54748903564988,197.8,68.72654458820465,204.7,78.92898956187399,3,20,7,29,0,3,1.0,0.0,565
2023-07-21,0,Friday,152,431,3872,1944,1177563,Skincare B,0,225.0,297.0,249.0,291.0,160.0,148.0,141.0,257.2857142857143,74.20852216494279,252.07142857142858,62.50349440780771,197.3,69.01231774111052,202.34444444444443,77.26739811515351,4,21,7,29,0,3,1.0,0.0,566
2023-07-22,0,Saturday,210,596,3784,1920,1209675,Vitamin C,0,152.0,225.0,297.0,325.0,202.0,185.0,188.0,240.85714285714286,69.28546882627141,252.64285714285714,62.0454016679069,198.43333333333334,68.92959092978228,201.7,76.95488974834387,5,22,7,29,1,3,0.0,0.0,567
2023-07-23,0,Sunday,151,428,4569,2238,1327000,Supplement A,0,210.0,152.0,225.0,360.0,186.0,142.0,157.0,211.0,52.34819321937825,250.14285714285714,65.54371077363608,198.76666666666668,68.66594966705229,202.17777777777778,76.49874461447389,6,23,7,29,1,3,0.0,0.0,568
2023-07-24,0,Monday,121,343,2581,1465,848246,Skincare B,0,151.0,210.0,152.0,193.0,196.0,120.0,107.0,200.71428571428572,62.55321544017368,244.78571428571428,72.95539055470161,196.53333333333333,70.1027488925994,201.86666666666667,76.77388366810118,0,24,7,30,0,3,0.0,0.0,569
2023-07-25,0,Tuesday,123,348,3645,1558,996070,Supplement A,0,121.0,151.0,210.0,249.0,318.0,168.0,135.0,182.71428571428572,64.44303501469167,230.85714285714286,76.43383981020384,195.4,71.03258115968258,201.46666666666667,77.09285223137438,1,25,7,30,0,3,0.0,0.0,570
2023-07-26,0,Wednesday,136,386,3854,1487,1087295,Skincare B,0,123.0,121.0,151.0,297.0,292.0,132.0,169.0,159.71428571428572,41.50387245271741,219.71428571428572,78.18560616244554,196.36666666666667,69.97757440452067,201.6,76.96764240593625,2,26,7,30,0,3,0.0,0.0,571
2023-07-27,0,Thursday,137,388,3366,1755,956753,Skincare B,0,136.0,123.0,121.0,225.0,243.0,120.0,142.0,147.14285714285714,30.2292825553225,212.14285714285714,80.8444443101949,196.43333333333334,69.91802260545894,201.4,77.1133413601714,3,27,7,30,0,3,0.0,0.0,572
2023-07-28,0,Friday,139,394,3398,2083,1100444,Herbal D,0,137.0,136.0,123.0,152.0,291.0,160.0,148.0,145.28571428571428,30.280435299129415,201.28571428571428,79.6370889351561,195.43333333333334,70.53572503169669,200.8,77.38902166429867,4,28,7,30,0,3,0.0,0.0,573
2023-07-29,0,Saturday,210,596,4820,2539,1534038,Skincare B,0,139.0,137.0,136.0,210.0,325.0,202.0,185.0,145.28571428571428,30.280435299129415,193.07142857142858,71.3997029574886,197.7,69.84867880664945,201.25555555555556,77.3203697322418,5,29,7,30,1,3,0.0,0.0,574
2023-07-30,0,Sunday,177,503,4065,2294,1272256,Skincare B,0,210.0,139.0,137.0,151.0,360.0,186.0,142.0,149.0,32.603680773802246,180.0,52.82336312946872,198.66666666666666,69.33593054375064,200.9,77.35792341193452,6,30,7,30,1,3,0.0,0.0,575
2023-07-31,0,Monday,108,308,2717,1315,854271,Collagen F,0,177.0,210.0,139.0,121.0,193.0,196.0,120.0,147.14285714285714,34.76314413968034,173.92857142857142,56.003384905549616,196.1,71.2578368345884,199.14444444444445,77.65619433986446,0,31,7,31,0,3,0.0,0.0,576
2023-08-01,0,Tuesday,124,353,3974,1747,1189998,Immunity J,0,108.0,177.0,210.0,123.0,249.0,318.0,168.0,147.28571428571428,34.649263030711495,165.0,52.9978228870701,195.5,71.80277105400933,197.57777777777778,77.73492523793794,1,1,8,31,0,3,0.0,0.0,577
2023-08-02,0,Wednesday,173,492,3049,1813,938345,Collagen F,0,124.0,108.0,177.0,136.0,297.0,292.0,132.0,152.57142857142858,35.45352423881701,156.14285714285714,37.267963439140566,197.26666666666668,70.5216686354374,196.7888888888889,77.61870133224568,2,2,8,31,0,3,0.0,0.0,578
2023-08-03,0,Thursday,170,484,3004,1990,956762,Probiotic G,0,173.0,124.0,108.0,137.0,225.0,243.0,120.0,157.28571428571428,35.231209108375786,152.21428571428572,31.973976368840695,197.33333333333334,70.4939876787416,195.17777777777778,76.63609877502682,3,3,8,31,0,3,0.0,0.0,579
2023-08-04,0,Friday,177,503,3581,2062,1187042,Supplement A,0,170.0,173.0,124.0,139.0,152.0,291.0,160.0,162.71428571428572,34.86982595174186,154.0,32.65201136459843,198.83333333333334,69.52800643022147,192.9111111111111,74.05155271448199,4,4,8,31,0,3,0.0,0.0,580
2023-08-05,0,Saturday,196,556,4846,2351,1528782,Supplement A,0,177.0,170.0,173.0,210.0,210.0,325.0,202.0,160.71428571428572,31.988093022843714,153.0,30.97641782935012,201.36666666666667,67.92261485834744,191.53333333333333,72.80344478823578,5,5,8,31,1,3,0.0,0.0,581
2023-08-06,0,Sunday,188,532,4643,2085,1358337,Supplement A,0,196.0,177.0,170.0,177.0,151.0,360.0,186.0,162.28571428571428,33.1698371301112,155.64285714285714,32.34098885995262,202.3,67.52580605041763,192.38888888888889,72.29709218272468,6,6,8,31,1,3,0.0,0.0,582
2023-08-07,0,Monday,145,411,3210,1436,902585,Vitamin C,0,188.0,196.0,177.0,108.0,121.0,193.0,196.0,167.57142857142858,25.02570107480957,157.35714285714286,30.970475128262866,200.4,68.33164561975254,192.43333333333334,72.26636900998712,0,7,8,32,0,3,0.0,0.0,583
2023-08-08,0,Tuesday,126,359,3193,1589,960194,Supplement A,0,145.0,188.0,196.0,124.0,123.0,249.0,318.0,167.85714285714286,24.450143635764896,157.57142857142858,30.723867659460833,198.4,69.63332535503383,192.1888888888889,72.45531663628216,1,8,8,32,0,3,0.0,0.0,584
2023-08-09,0,Wednesday,171,485,3161,1543,971414,Energy H,0,126.0,145.0,188.0,173.0,136.0,297.0,292.0,167.57142857142858,24.39164572045912,160.07142857142858,30.253961687723105,197.56666666666666,69.81240050569679,192.7,72.1375792294047,2,9,8,32,0,3,0.0,0.0,585
2023-08-10,0,Thursday,167,474,3289,1487,967609,Energy H,0,171.0,126.0,145.0,170.0,137.0,225.0,243.0,167.14285714285714,24.368207234212665,162.21428571428572,29.54833998052032,192.53333333333333,66.17882426886408,192.96666666666667,71.99601268609683,3,10,8,32,0,3,0.0,0.0,586
2023-08-11,0,Friday,176,500,4143,2079,1330367,Skincare B,0,167.0,171.0,126.0,177.0,139.0,152.0,291.0,167.0,24.303634844744465,164.85714285714286,28.96113348519483,188.66666666666666,63.50147070430096,193.04444444444445,71.97360800799052,4,11,8,32,0,3,0.0,0.0,587
2023-08-12,0,Saturday,221,626,4310,1958,1216323,Supplement A,0,176.0,167.0,171.0,196.0,210.0,210.0,325.0,170.57142857142858,30.35817925401753,165.64285714285714,30.39384336153845,187.93333333333334,62.97724456764785,193.3,72.03221033567333,5,12,8,32,1,3,0.0,0.0,588
2023-08-13,0,Sunday,154,436,4655,2231,1472363,Herbal D,0,221.0,176.0,167.0,188.0,177.0,151.0,360.0,165.71428571428572,29.820095493443763,164.0,30.354317903465326,183.36666666666667,60.14951677126001,193.86666666666667,71.51258237682538,6,13,8,32,1,3,0.0,0.0,589
2023-08-14,0,Monday,109,309,3293,1527,1026011,Collagen F,0,154.0,221.0,176.0,145.0,108.0,121.0,193.0,160.57142857142858,36.372412360914254,164.07142857142858,30.213253041350573,176.16666666666666,55.347232017093866,193.32222222222222,71.9737511106571,0,14,8,33,0,3,0.0,0.0,590
2023-08-15,0,Tuesday,134,380,3572,1570,998600,Protein E,0,109.0,154.0,221.0,126.0,124.0,123.0,249.0,161.71428571428572,35.212281407269955,164.78571428571428,29.29735764254492,168.63333333333333,43.595699988316056,193.25555555555556,72.02645598700126,1,15,8,33,0,3,0.0,0.0,591
2023-08-16,0,Wednesday,129,365,3719,1974,1215233,Skincare B,0,134.0,109.0,154.0,171.0,173.0,136.0,297.0,155.71428571428572,36.90399384761446,161.64285714285714,30.675991972819773,166.5,43.92685927217239,193.07777777777778,72.16650967451409,2,16,8,33,0,3,0.0,1.0,592
2023-08-17,1,Thursday,325,921,7340,1915,1879428,Energy H,0,129.0,134.0,109.0,167.0,170.0,137.0,225.0,178.28571428571428,74.3140056017131,172.71428571428572,53.44505240313315,169.03333333333333,50.542220884662555,195.06666666666666,73.31198531625797,3,17,8,33,0,3,0.0,1.0,593
2023-08-18,1,Friday,348,987,6376,2454,1881678,Supplement A,0,325.0,129.0,134.0,176.0,177.0,139.0,152.0,202.85714285714286,98.07043144500567,184.92857142857142,71.11795649668065,170.73333333333332,55.599512112305746,196.9111111111111,75.04719779997087,4,18,8,33,0,3,1.0,1.0,594
2023-08-19,1,Saturday,384,1090,7602,3267,2065508,Probiotic G,0,348.0,325.0,129.0,221.0,196.0,210.0,210.0,226.14285714285714,119.99642851828094,198.35714285714286,88.89631570011758,176.03333333333333,67.29834928207342,199.4777777777778,77.44055027223725,5,19,8,33,1,3,1.0,1.0,595
2023-08-20,1,Sunday,277,787,8085,2741,2290777,Vitamin C,0,384.0,348.0,325.0,154.0,188.0,177.0,151.0,243.71428571428572,116.630062284865,204.71428571428572,91.24980806844198,180.2,69.58963458288387,201.3,77.31221541053769,6,20,8,33,1,3,1.0,1.0,596
2023-08-21,1,Monday,210,595,4951,1611,1264495,Supplement A,0,277.0,384.0,348.0,109.0,145.0,108.0,121.0,258.14285714285717,102.58886972023944,209.35714285714286,89.6167971402145,180.2,69.58963458288387,201.92222222222222,77.1524432576455,0,21,8,34,0,3,1.0,1.0,597
2023-08-22,1,Tuesday,226,642,6231,2387,1844881,Probiotic G,0,210.0,277.0,384.0,134.0,126.0,124.0,123.0,271.2857142857143,89.03129465851605,216.5,86.38887927006861,182.7,69.85114715321923,203.04444444444445,76.75452057998382,1,22,8,34,0,3,1.0,1.0,598
2023-08-23,1,Wednesday,275,781,6219,2263,1594979,Vitamin C,0,226.0,210.0,277.0,129.0,171.0,173.0,136.0,292.14285714285717,63.61715851201584,223.92857142857142,86.64646496026207,187.83333333333334,70.81256625931503,204.66666666666666,76.71485214302268,2,23,8,34,0,3,1.0,1.0,599
2023-08-24,1,Thursday,312,886,6748,2358,1729044,Supplement A,0,275.0,226.0,210.0,325.0,167.0,170.0,137.0,290.2857142857143,62.68097607651665,234.28571428571428,87.97414705156613,194.13333333333333,73.21236626904393,206.12222222222223,77.49952196703275,3,24,8,34,0,3,1.0,1.0,600
2023-08-25,1,Friday,336,952,6546,2281,1885004,Supplement A,0,312.0,275.0,226.0,348.0,176.0,177.0,139.0,288.57142857142856,60.98048087395783,245.71428571428572,90.18479197346268,200.8,76.75639926147008,207.5,78.69815040014907,4,25,8,34,0,3,1.0,1.0,601
2023-08-26,1,Saturday,312,884,7960,3059,2219352,Probiotic G,0,336.0,312.0,275.0,384.0,221.0,196.0,210.0,278.2857142857143,46.57150160672129,252.21428571428572,91.53576734422856,206.63333333333333,78.3733255701169,209.25555555555556,79.25163467085386,5,26,8,34,1,3,1.0,1.0,602
2023-08-27,1,Sunday,278,790,7841,2728,2108326,Supplement A,0,312.0,336.0,312.0,277.0,154.0,188.0,177.0,278.42857142857144,46.56843402584126,261.07142857142856,87.19779838938643,211.26666666666668,78.34579993730418,211.1888888888889,78.77601506368133,6,27,8,34,1,3,1.0,0.0,603
2023-08-28,0,Monday,144,408,2608,1619,801917,Supplement A,0,278.0,312.0,336.0,210.0,109.0,145.0,108.0,269.0,65.54642120919654,263.57142857142856,82.89818990852532,209.06666666666666,79.30340399413805,211.0,78.91796337856302,0,28,8,35,0,3,1.0,0.0,604
2023-08-29,0,Tuesday,133,379,3170,1851,1037645,Protein E,0,144.0,278.0,312.0,226.0,134.0,126.0,124.0,255.71428571428572,82.85472081845928,263.5,83.0187652559072,207.6,80.31730178185296,210.93333333333334,78.98197774802017,1,29,8,35,0,3,0.0,0.0,605
2023-08-30,0,Wednesday,137,388,3267,1610,909507,Herbal D,0,133.0,144.0,278.0,275.0,129.0,171.0,173.0,236.0,93.26485583183727,264.07142857142856,82.04357593162544,208.56666666666666,79.24457267756938,210.96666666666667,78.94977069083113,2,30,8,35,0,3,0.0,0.0,606
2023-08-31,0,Thursday,168,476,3134,1675,951355,Skincare B,0,137.0,133.0,144.0,312.0,325.0,167.0,170.0,215.42857142857142,89.51323392448231,252.85714285714286,83.78622719834031,210.03333333333333,78.0231987310818,211.22222222222223,78.77086351454105,3,31,8,35,0,3,0.0,1.0,607
2023-09-01,1,Friday,317,898,7201,2200,1746443,Supplement A,0,168.0,137.0,133.0,336.0,348.0,176.0,177.0,212.71428571428572,85.4433814205142,250.64285714285714,81.45561050975259,214.83333333333334,80.06897170493112,212.37777777777777,79.55615326985159,4,1,9,35,0,3,0.0,1.0,608
2023-09-02,1,Saturday,328,931,7249,3163,2022537,Skincare B,0,317.0,168.0,137.0,312.0,384.0,221.0,196.0,215.0,88.69423130433405,246.64285714285714,75.56516000508063,220.1,82.1866462850639,213.74444444444444,80.47912160139934,5,2,9,35,1,3,1.0,1.0,609
2023-09-03,1,Sunday,326,924,8012,2319,2079875,Supplement A,0,328.0,317.0,168.0,278.0,277.0,154.0,188.0,221.85714285714286,95.93648692655768,250.14285714285714,78.16930062652213,225.06666666666666,83.97492784008288,214.84444444444443,81.3343648243058,6,3,9,35,1,3,1.0,1.0,610
2023-09-04,1,Monday,262,743,5167,1830,1349713,Vitamin C,0,326.0,328.0,317.0,144.0,210.0,109.0,145.0,238.71428571428572,90.16968131568107,253.85714285714286,77.34623171454182,227.26666666666668,84.0516808723732,215.06666666666666,81.43665077769117,0,4,9,36,0,3,1.0,1.0,611
2023-09-05,1,Tuesday,250,709,6031,1947,1655969,Protein E,0,262.0,326.0,328.0,133.0,226.0,134.0,126.0,255.42857142857142,77.22231357765565,255.57142857142858,76.94624925703208,229.33333333333334,83.81479308707914,214.45555555555555,80.95916033992883,1,5,9,36,0,3,1.0,1.0,612
2023-09-06,1,Wednesday,236,669,6180,2271,1809537,Herbal D,0,250.0,262.0,326.0,137.0,275.0,129.0,171.0,269.57142857142856,58.781678389493,252.78571428571428,76.89471180319708,232.36666666666667,82.2902698120934,213.9,80.63359352338433,2,6,9,36,0,3,1.0,1.0,613
2023-09-07,1,Thursday,283,802,7149,2458,1897948,Vitamin C,0,236.0,250.0,262.0,168.0,312.0,325.0,167.0,286.0,38.09199390948295,250.71428571428572,75.55581591566165,237.6,80.25975072355322,213.05555555555554,79.48674698537543,3,7,9,36,0,3,1.0,1.0,614
2023-09-08,1,Friday,339,963,6954,2701,1924124,Supplement A,0,283.0,236.0,250.0,317.0,336.0,348.0,176.0,289.14285714285717,41.80282514945944,250.92857142857142,75.82009504865346,243.2,81.30674146032763,212.72222222222223,78.8860688599373,4,8,9,36,0,3,1.0,1.0,615
2023-09-09,1,Saturday,407,1155,8841,2875,2483951,Collagen F,0,339.0,283.0,236.0,328.0,312.0,384.0,221.0,300.42857142857144,60.51682174640213,257.7142857142857,85.35755436932412,251.2,85.2616257620403,213.01111111111112,79.55402297674992,5,9,9,36,1,3,1.0,1.0,616
2023-09-10,1,Sunday,349,989,7937,2348,2136355,Supplement A,0,407.0,339.0,283.0,326.0,278.0,277.0,154.0,303.7142857142857,62.72084790486222,262.7857142857143,88.69930064023038,256.96666666666664,85.84849659613208,213.82222222222222,80.56912417475523,6,10,9,36,1,3,1.0,0.0,617
2023-09-11,0,Monday,146,415,3326,1591,928258,Vitamin C,0,349.0,407.0,339.0,262.0,144.0,210.0,109.0,287.14285714285717,86.42420295925756,262.92857142857144,88.49464502331335,254.46666666666667,87.99715251401446,212.8,80.8420849349471,0,11,9,37,0,3,1.0,0.0,618
2023-09-12,0,Tuesday,176,501,3443,2017,1112839,Collagen F,0,146.0,349.0,407.0,250.0,133.0,226.0,134.0,276.57142857142856,95.74768429376832,266.0,84.28431736596195,255.2,87.21926392718531,211.57777777777778,80.55397768483519,1,12,9,37,0,3,0.0,0.0,619
2023-09-13,0,Wednesday,137,389,3945,1974,1106914,Skincare B,0,176.0,146.0,349.0,236.0,137.0,275.0,129.0,262.42857142857144,109.1174552838322,266.0,84.28431736596195,256.1333333333333,85.73806676123525,209.7888888888889,80.40075107878312,2,13,9,37,0,3,0.0,0.0,620
2023-09-14,0,Thursday,145,410,3330,1639,987562,Probiotic G,0,137.0,176.0,146.0,283.0,168.0,312.0,325.0,242.71428571428572,116.96539984929228,264.35714285714283,86.53554818050868,256.5,85.21969579694677,207.5888888888889,79.41766911267838,3,14,9,37,0,3,0.0,0.0,621
